id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
9843,1000,01/30/2013 00:00:00,Norad,1227,NORAD,30.01722512,-4.82231395,Kwa Ndayogola,0,LakeTanganyika,Nyandagwa,Kigoma,16,2,Kasulu,Rusesa,230,True,GeoData Consultants Ltd,Water authority,Kasangezi,True,1984,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
26413,3000,03/16/2011 00:00:00,Roman,1124,wanan,35.09661172,-9.87969139,none,0,LakeNyasa,Manzese,Iringa,11,5,Ludewa,Mavanga,130,True,GeoData Consultants Ltd,VWC,Roman,False,2002,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
45042,1000,02/24/2011 00:00:00,Rc Ch,2149,RC Ch,34.58769307,-9.59333151,none,0,LakeNyasa,Ostabey,Iringa,11,4,Njombe,Matola,25,True,GeoData Consultants Ltd,VWC,Magang,False,2000,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
45180,50,02/26/2013 00:00:00,Government Of Tanzania,1342,DWE,37.20452954,-4.46238581,Kwa Mama Rashidi,0,Pangani,Madukani,Manyara,21,4,Simanjiro,Orkesumet,200,True,GeoData Consultants Ltd,Water authority,Orkesumeti pipe scheme,True,2012,Submersible,Submersible,Submersible,WaterAuthority,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
37826,30,02/23/2011 00:00:00,Jaica,26,JAICA,39.37983433,-7.080363,Kwa Athman Mwaga,0,WamiRuvu,Songora,Pwani,60,43,Mkuranga,Vikindu,670,True,GeoData Consultants Ltd,VWC,Vianzi Water Supply,False,2010,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
58866,5000,01/27/2013 00:00:00,World Bank,759,Distri,30.40396289,-6.73961817,Kwa Feri Tabia,0,LakeTanganyika,Moparamawe,Rukwa,15,1,Mpanda,Ikola,250,True,GeoData Consultants Ltd,Water authority,Ikola water supply,True,2012,Other,Other,Other,WaterAuthority,Commercial,PayAnnually,Annually,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
10909,4000,02/20/2011 00:00:00,Cefa,1929,CEFA,35.87733045,-8.22701649,none,0,Rufiji,Mlandege Juu,Iringa,11,7,Kilolo,Boma la ng'ombe,100,True,GeoData Consultants Ltd,VWC,Bomala,True,2003,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
24610,50,03/14/2011 00:00:00,Private Individual,152,WU,38.34963563,-6.63578077,Maneno,0,WamiRuvu,Banzi,Pwani,6,1,Bagamoyo,Chalinze,20,False,GeoData Consultants Ltd,WUA,Chalinze wate,True,2004,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
22878,500,02/04/2011 00:00:00,Rc Church,1529,RC CHURCH,34.52881076,-8.97032025,Godown,0,Rufiji,Harambee,Iringa,11,4,Njombe,Luduga,150,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,2010,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
20925,500,02/22/2011 00:00:00,Danida,1738,Danid,34.50392449,-9.88553275,none,0,LakeNyasa,Mheza,Iringa,11,5,Ludewa,Mawengi,485,True,GeoData Consultants Ltd,VWC,Makanj,True,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
65000,500,11/04/2011 00:00:00,Nado,1480,wananchi,34.62786073,-8.97267964,Kwa Afreki Nyumile,0,Rufiji,Uligile,Iringa,11,4,Njombe,Usuka,65,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,2003,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
4423,1000,02/24/2011 00:00:00,Rc Ch,2175,RC Ch,34.59825174,-9.58743204,none,0,LakeNyasa,Ilala,Iringa,11,4,Njombe,Matola,20,True,GeoData Consultants Ltd,VWC,Magang,False,2000,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
62663,4000,03/17/2011 00:00:00,C,2127,DADS/Village community,34.56892808,-9.34351835,Lufunyo Nziko,0,LakeNyasa,Wisange,Iringa,11,4,Njombe,Igosi,35,True,GeoData Consultants Ltd,VWC,Wekule,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
24267,3000,03/08/2011 00:00:00,Danida,859,DANID,35.36277125,-7.63059585,none,0,Rufiji,Mtakuja,Iringa,11,1,Iringa Rural,Mlowa,1,True,GeoData Consultants Ltd,VWC,Mlowa,True,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
34786,20,02/23/2013 00:00:00,Jica,1552,Jica,35.56255112,-4.35289261,Mq 2,0,Internal,Masqaroda,Manyara,21,2,Hanang,Masqaroda,289,True,GeoData Consultants Ltd,VWC,Malama,True,2003,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,RainwaterHarvesting,RainwaterHarvesting,Surface,CommunalStandpipe,CommunalStandpipe,Functional
50869,5,03/29/2013 00:00:00,Ces (gmbh),1294,DWE,37.26408586,-3.23361891,Kwa Olimpia Sakaya,0,Pangani,Nkwaruu,Kilimanjaro,3,4,Moshi Rural,Kibosho Magharibi,20,True,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,True,2007,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
47469,50,03/17/2011 00:00:00,Private Individual,-9,Da,38.69190820000001,-6.68541205,Amina,0,WamiRuvu,Mkwajuni,Pwani,6,1,Bagamoyo,Vigwaza,20,False,GeoData Consultants Ltd,Company,Ruvu Juu,True,2009,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
41781,200,04/19/2011 00:00:00,Rc Church/centr,1570,RC church/Central Gover,35.21400015,-9.21354135,Shuleni,0,Rufiji,Kalila,Iringa,11,4,Njombe,Lupembe,450,True,GeoData Consultants Ltd,VWC,isoliwaya water supply sche,True,1999,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
22955,3000,04/19/2011 00:00:00,Private Individual,1615,Exaud Msambwa,35.30416215,-9.343978100000001,Kwa Method Mnyalape,0,Rufiji,Kamelya,Iringa,11,4,Njombe,Idamba,1,True,GeoData Consultants Ltd,VWC,iwafi water supply scheme,True,2003,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
301,5000,03/15/2011 00:00:00,Danida,1224,DANID,35.83210616,-7.46539243,none,0,Rufiji,Mdendemi,Iringa,11,1,Iringa Rural,Kihorogota,550,True,GeoData Consultants Ltd,VWC,Kihoro,True,1987,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
64842,500,07/07/2011 00:00:00,European Union,1786,Accra,34.82276609,-9.04144659,Kwa Andreasi Mtivike,0,Rufiji,Lunguya,Iringa,11,4,Njombe,Mtwango,95,True,GeoData Consultants Ltd,WUG,Mtwango water supplied sche,True,2011,Gravity,Gravity,Gravity,WUG,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
49487,300,01/17/2013 00:00:00,Msf,1062,MSF,29.66483632,-4.72564476,Umoja Majembe,0,LakeTanganyika,Mwigagi,Kigoma,16,3,Kigoma Rural,Mwamgongo,703,True,GeoData Consultants Ltd,WUG,Mwongolele water project,True,2005,Gravity,Gravity,Gravity,WUG,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
50610,3600,01/29/2013 00:00:00,Government Of Tanzania,888,DWE,29.82407946,-4.86858263,Kwa Yusuf Taliya,0,LakeTanganyika,Msunuzi,Kigoma,16,3,Kigoma Rural,Matendo,170,True,GeoData Consultants Ltd,WUG,Kidahwe water project,True,1979,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
24416,1000,03/10/2011 00:00:00,Danida,1795,DANID,34.53783084,-9.78088068,none,0,LakeNyasa,Ng'Alike,Iringa,11,5,Ludewa,Mlangali,36,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Seasonal,Seasonal,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
19717,300,02/17/2013 00:00:00,Roman Cathoric-same,880,District Council,37.68565566,-3.80919957,Kwa Sofe,0,Pangani,Kivelenge,Kilimanjaro,3,2,Mwanga,Kwakoa,100,True,GeoData Consultants Ltd,VWC,Ngulu water Supply,False,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
52791,500,03/06/2011 00:00:00,Government Of Tanzania,900,DWE,36.67908154,-8.96545902,Sumka,0,Rufiji,Lukwambe,Morogoro,5,4,Ulanga,Sali,11,True,GeoData Consultants Ltd,Water Board,Sali Wat,True,1980,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
59345,500,08/04/2011 00:00:00,Unicef,1652,DWE,34.637482899999995,-9.05060187,Kwa Peraja Mtega,0,Rufiji,Kati,Iringa,11,4,Njombe,Usuka,55,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
51110,500,04/04/2011 00:00:00,Wua,1785,WUA,34.57024279,-9.16294569,Kwa Msigala,0,Rufiji,Mhanga,Iringa,11,4,Njombe,Imalinyi,25,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,2006,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
40282,500,03/29/2011 00:00:00,Wananchi,1399,wananchi,34.63083541,-8.85074704,Ofisini,0,Rufiji,Uyelivala,Iringa,11,4,Njombe,Wanging'ombe,85,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,2009,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
16496,10,07/03/2013 00:00:00,Germany Republi,911,CES,37.08510548,-3.38583585,Area 16 Namba 5,0,Pangani,Roadtall,Kilimanjaro,3,5,Hai,Masama Rundugai,6500,True,GeoData Consultants Ltd,Water Board,Losaa-Kia water supply,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
57370,500,02/27/2011 00:00:00,Nethalan,353,DWE,37.50197467,-6.27131635,Kwa Mzee Rashidi,0,WamiRuvu,Mbuyuni,Morogoro,5,6,Mvomero,Hembeti,45,True,GeoData Consultants Ltd,VWC,Dimamba,True,1984,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
63440,100,04/20/2011 00:00:00,Government Of Tanzania,1577,DWE,35.2943779,-9.38590707,Kwa Luther Mdoe,0,Rufiji,Nyagamu,Iringa,11,4,Njombe,Idamba,50,True,GeoData Consultants Ltd,VWC,lwanzali water supply schem,True,1974,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Dry,Dry,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
8849,2000,03/09/2011 00:00:00,W.C.S,890,W.C.S,35.1216769,-7.760678599999999,none,0,Rufiji,Kitisi,Iringa,11,1,Iringa Rural,Idodi,1,True,GeoData Consultants Ltd,VWC,Idodi,True,2009,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Dry,Dry,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
17215,10,03/18/2013 00:00:00,Germany,1769,Dmdd,35.87873549,-3.2227384999999997,none,0,Internal,Mbonde Lafaru,Arusha,24,30,Karatu,Mbulumbulu,180,True,GeoData Consultants Ltd,VWC,Vyama vya watumia maji,True,2009,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
3454,5,03/13/2013 00:00:00,Germany Republi,860,CES,37.18822805,-3.39813437,Kwa Shaban Malengela,0,Pangani,Kambiyanyuki,Kilimanjaro,3,5,Hai,Hai Urban,50,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
73944,5000,03/25/2011 00:00:00,Danida,1626,DWE,34.52267116,-9.11285205,Kwa Jafeth Chungu,0,Rufiji,Kilagana,Iringa,11,4,Njombe,Imalinyi,55,True,GeoData Consultants Ltd,WUA,imalinyi supply scheme,True,1993,Gravity,Gravity,Gravity,WUA,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
33132,500,04/14/2011 00:00:00,Unicef/central,1706,DWE,34.69709172,-9.10588706,Kwa Warioba Mwenda,0,Rufiji,Ngelele,Iringa,11,4,Njombe,Mdandu,50,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1974,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
66259,20,02/05/2013 00:00:00,Rwssp,1857,RWSSP,35.27578677,-4.16293241,Ofisini,0,Internal,Endamasak,Manyara,21,3,Mbulu,Maretadu,192,True,GeoData Consultants Ltd,VWC,ENDAMASAK,True,2009,Mono,Mono,Motorpump,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
15189,5,12/03/2013 00:00:00,Germany Republi,1009,CES,37.20767579,-3.30994312,Kwa Zena Haya,0,Pangani,Makuna,Kilimanjaro,3,5,Hai,Masama Kusini,35,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
12764,25,08/03/2011 00:00:00,Government Of Tanzania,60,DWE,39.04154145,-5.03496644,Kwa Augustino,0,Pangani,Mikocheni,Tanga,4,4,Tanga,Mzizima,80,True,GeoData Consultants Ltd,VWC,Mzizima Water Supply,True,2010,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
42035,3000,01/22/2013 00:00:00,Government Of Tanzania,1162,DWE,30.26559212,-4.61712755,Kwa Shabani,0,LakeTanganyika,Kamilangete,Kigoma,16,2,Kasulu,Titye,650,True,GeoData Consultants Ltd,Water authority,Mbagwe,True,1978,Gravity,Gravity,Gravity,VWC,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NeedsRepair
30630,250,02/18/2013 00:00:00,Caritas,1263,DWE,30.1638783,-4.48071035,Kwa Lausi,0,LakeTanganyika,Mugongo,Kigoma,16,2,Kasulu,Kigondo,370,True,GeoData Consultants Ltd,Water authority,Chovora,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
10254,5000,03/14/2011 00:00:00,Danida,1038,DANID,36.01194812,-7.35575634,none,0,Rufiji,Makadupa Kati,Iringa,11,1,Iringa Rural,Malenga Makali,1,True,GeoData Consultants Ltd,VWC,Maleng,True,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Seasonal,Seasonal,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
73745,30,02/06/2013 00:00:00,Rwssp,1682,RWSSP,35.14109147,-4.21819196,Kwa Siriri Mussa,0,Internal,Wadreta,Manyara,21,3,Mbulu,Maretadu,204,True,GeoData Consultants Ltd,VWC,SORA,True,2009,Mono,Mono,Motorpump,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
19922,20,03/04/2011 00:00:00,Wua,309,WU,38.397881299999995,-6.11944783,Hemed Ally,0,WamiRuvu,Kwa Mkopi,Pwani,6,1,Bagamoyo,Miono,20,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2009,KSB,Submersible,Submersible,WUA,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
64527,5,06/03/2013 00:00:00,Germany Republi,1294,CES,37.20049035,-3.23910818,Kwa Leila Kimaro,0,Pangani,Miaseni,Kilimanjaro,3,5,Hai,Masama Mashariki,1,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
66964,500,03/27/2011 00:00:00,Unicef,1471,DWE,34.71663092,-8.86199688,Kwa Samson Mkongwe,0,Rufiji,Ujindile Kati,Iringa,11,4,Njombe,Ilembula,84,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
41184,250,01/29/2013 00:00:00,Norad,1123,NORAD,29.98222246,-4.84383518,Kwa Hungu,0,LakeTanganyika,Majengo B,Kigoma,16,2,Kigoma Rural,Matendo,240,True,GeoData Consultants Ltd,Water authority,Kasangezi,True,1983,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
72677,100,04/20/2011 00:00:00,Adb,1577,DWE,35.29060415,-9.38711283,Kwa Alam Mugute,0,Rufiji,Lupalali,Iringa,11,4,Njombe,Idamba,50,True,GeoData Consultants Ltd,VWC,lwanzali water supply schem,True,2007,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Dry,Dry,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
17650,6,06/03/2013 00:00:00,Ces(gmbh),1391,DWE,37.44413083,-3.3205839999999998,Kwa Marieta Richard,0,Pangani,Kosaa,Kilimanjaro,3,4,Moshi Rural,Kirua Vunjo Magharibi,30,True,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,True,2008,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
15786,50,02/24/2011 00:00:00,Private,-6,Da,38.86023668,-6.5604689,Adam Simba,0,WamiRuvu,Masogola,Pwani,6,1,Bagamoyo,Yombo,5,False,GeoData Consultants Ltd,Private operator,Bagamoyo wate,True,2005,Mono,Mono,Motorpump,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
19321,1000,03/05/2011 00:00:00,Government Of Tanzania,-18,DWE,39.05957651,-5.29195863,Kwasimi,0,Pangani,Kigombe Magharibi,Tanga,4,3,Muheza,Kigombe,65,True,GeoData Consultants Ltd,VWC,Msakangoto,True,1985,Gravity,Gravity,Gravity,VWC,UserGroup,NeverPay,NeverPay,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
30042,600,01/28/2013 00:00:00,Tacare,834,DWE,29.74735249,-4.90036376,Shule Ya Msingi Kasuku,0,LakeTanganyika,Kaskazini,Kigoma,16,3,Kigoma Rural,Simbo,1500,True,GeoData Consultants Ltd,Parastatal,Mkongoro Two,True,2005,Afridev,Afridev,Handpump,Parastatal,Parastatal,PayMonthly,Other,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,HandPump,HandPump,Functional
34488,250,02/19/2013 00:00:00,Red Cross,1245,RED CROSS,30.21917198,-4.55230003,Kwa Richard,0,LakeTanganyika,Buhilima B,Kigoma,16,2,Kasulu,Murufiti,420,True,GeoData Consultants Ltd,Water authority,Kyonza,True,2009,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
52636,500,03/28/2011 00:00:00,Wananchi,1375,wananchi,34.62946332,-8.82010129,Uwanja Wa Mpira,0,Rufiji,Magharibi,Iringa,11,4,Njombe,Wanging'ombe,53,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,1987,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
20193,4000,02/20/2011 00:00:00,Cefa,1955,CEFA,35.88312598,-8.22626873,none,0,Rufiji,Mtwivila A,Iringa,11,7,Kilolo,Boma la ng'ombe,100,True,GeoData Consultants Ltd,VWC,Bomala,True,2003,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
2232,5000,03/24/2011 00:00:00,Secondary,1986,secondary,34.61555373,-9.2323213,Teachers Quaters,0,Rufiji,Amani,Iringa,11,4,Njombe,Imalinyi,10,True,GeoData Consultants Ltd,Water Board,imalinyi supply scheme,True,2009,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
29376,500,12/03/2011 00:00:00,Adb,1689,DWE,34.74371969,-8.98348466,Mawande Primary School,0,Rufiji,Lugalo,Iringa,11,4,Njombe,Mtwango,250,True,GeoData Consultants Ltd,VWC,Mawande gravity Scheme,False,2008,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
34531,2000,02/25/2011 00:00:00,Anglican Church,1848,Angli,35.93580692,-8.28506602,none,0,Rufiji,Idegenda,Iringa,11,7,Kilolo,Boma la ng'ombe,30,True,GeoData Consultants Ltd,VWC,Idegen,True,2009,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
55590,5,03/30/2013 00:00:00,Ces (gmbh),999,DWE,37.2861187,-3.31207497,Kwa Priscus Oloto,0,Pangani,Dungi,Kilimanjaro,3,4,Moshi Rural,Kindi,50,True,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,True,2007,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
53206,10,06/04/2013 00:00:00,Government Of Tanzania,1080,DWE,36.65346671,-3.56284015,Kwa Masabo,0,Pangani,Ilimitongo,Arusha,2,2,Arusha Rural,Kiranyi,150,True,GeoData Consultants Ltd,VWC,Olumulo pipe line,True,2000,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
67648,5,03/30/2013 00:00:00,Ces (gmbh),1031,DWE,37.28356499,-3.3020827000000006,Kwa Peter Kimbori,0,Pangani,Dungi,Kilimanjaro,3,4,Moshi Rural,Kindi,75,True,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,True,2007,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
